fips,year,county,corn_yield,lag1_yield,year_centered,w01_early_tavg,w02_early_prcp,w03_repro_tavg,w04_repro_prcp,w05_grainfill_tavg,w06_grainfill_prcp,e01_hot_days_30,e02_heat_above_35,e03_longest_dry_spell,e04_max_5day_prcp
18091,2004,LA PORTE,169.6,142.4,4,17.705245901639344,244.23,21.530645161290323,102.12,18.84377049180328,223.28,6,0,4,70.48999999999998
18091,2005,LA PORTE,137.1,169.6,5,18.354590163934425,97.34,23.551612903225806,96.38,21.290655737704917,184.44,18,0.46000000000000085,11,34.890000000000015
18091,2006,LA PORTE,165.4,137.1,6,17.04639344262295,157.53,23.498387096774195,171.2,18.935081967213115,207.81,10,0,7,67.53999999999999
18091,2007,LA PORTE,144.8,165.4,7,19.594918032786886,123.99,21.795161290322582,126.86,20.974098360655738,323.96,5,0,8,55.29999999999998
18091,2008,LA PORTE,148,144.8,8,17.104918032786884,159.11,22.423870967741934,69.83,19.731967213114753,401.27,8,0,8,32.85000000000001
18091,2009,LA PORTE,154,148,9,17.821147540983606,196.18,19.93516129032258,76.69,19.1272131147541,158.16,0,0,7,64.49
18091,2010,LA PORTE,167.1,154,10,18.904918032786885,310.57,24.057096774193546,127.25999999999999,20.74983606557377,111.83,16,0,12,66.52999999999997
18091,2011,LA PORTE,145.5,167.1,11,17.812950819672132,286.07,24.716774193548385,119.96,18.905409836065573,159.76,17,2.3999999999999986,8,92.85
18091,2012,LA PORTE,122.3,145.5,12,19.579016393442622,136.03,25.758709677419354,125.13,18.89918032786885,140.92000000000002,21,11.58000000000002,12,57.41
18091,2013,LA PORTE,150.4,122.3,13,18.214262295081966,279.5,21.514193548387098,52.76,19.463770491803277,172.98,7,0,10,68.71
18091,2014,LA PORTE,167.9,150.4,14,18.26573770491803,347.64,19.628064516129033,63.23,19.151967213114755,284.42,1,0,11,81.69999999999996
18091,2015,LA PORTE,151.3,167.9,15,18.308524590163934,297.19,21.462580645161292,122.45,20.285737704918034,184.65,6,0,14,66.67000000000002
18091,2016,LA PORTE,147.9,151.3,16,18.027540983606556,160.82999999999998,22.929032258064517,112.99,21.848852459016392,345.96,13,0,13,53.379999999999995
18091,2017,LA PORTE,154.5,147.9,17,17.445409836065572,193.05,22.22935483870968,134.16,19.438032786885245,102.97,5,0,6,68.78
18091,2018,LA PORTE,159,154.5,18,19.966065573770493,247.79,22.510322580645163,79.25,21.2327868852459,200.29,10,0,8,57.99000000000001
18091,2019,LA PORTE,148.1,159,19,16.782295081967213,311.90999999999997,23.773548387096774,55.62,20.544590163934426,252.84,15,0,7,45.44
18091,2020,LA PORTE,147.8,148.1,20,18.167704918032786,238.86,23.98709677419355,71.62,19.668032786885245,110.09,14,0,16,102.46000000000001
18091,2021,LA PORTE,170,147.8,21,18.071147540983606,271.04,22.420322580645163,80.56,21.805081967213116,170.79,10,0,11,116.10999999999999
18093,2001,LAWRENCE,144.5,140.4,1,19.60672131147541,232.76000000000002,23.620322580645162,124.57,21.073934426229506,172.59,15,0,11,53.110000000000014
18093,2002,LAWRENCE,71.5,144.5,2,19.221475409836064,387.84000000000003,25.33806451612903,22.57,23.045737704918032,167.79,24,0,14,111.47999999999999
18093,2003,LAWRENCE,139.3,71.5,3,18.06393442622951,283.55,23.285806451612903,176.97,20.8572131147541,175.21,11,0,17,85.20999999999998
18093,2004,LAWRENCE,150.4,139.3,4,20.69934426229508,295.54,22.540967741935482,182.02,20.388032786885248,113.25,9,0,14,111.88999999999999
18093,2005,LAWRENCE,130.8,150.4,5,19.005409836065574,211.66,23.913548387096775,96.39,22.875409836065575,244.63,18,0,16,89.47
18093,2006,LAWRENCE,144.9,130.8,6,18.552131147540983,235.05,24.14483870967742,97.6,20.5372131147541,295.42,15,0,6,52.76999999999998
18093,2007,LAWRENCE,133.5,144.9,7,20.918032786885245,145.05,22.387096774193548,62.43,23.91262295081967,119.61,11,0,11,44.36
18093,2008,LAWRENCE,141,133.5,8,18.768524590163935,370.44,23.14677419354839,128.98,21.19049180327869,108.79,12,0,25,109.21000000000001
18093,2009,LAWRENCE,164,141,9,19.91688524590164,330.04,20.97032258064516,180,20.575409836065575,222.01999999999998,0,0,8,84.71000000000001
18093,2010,LAWRENCE,138.9,164,10,21.198196721311476,376.87,25.081290322580646,70.98,22.411147540983606,46.47,24,0,14,85.49000000000004
18093,2011,LAWRENCE,128.3,138.9,11,19.59229508196721,379.21,26.133870967741935,83.14,20.72754098360656,209.87,26,0.9400000000000048,9,97.49
18093,2012,LAWRENCE,52.8,128.3,12,21.110819672131147,81.76,27.588387096774195,64.27,20.664918032786886,241.87,30,42.930000000000014,10,42.1
18093,2015,LAWRENCE,178.4,190.4,15,20.295573770491803,299.77,23.510645161290324,98.47,21.08098360655738,93.78,13,0,11,107.75
18093,2016,LAWRENCE,144.6,178.4,16,19.653934426229508,203.9,24.17451612903226,174.01,23.125409836065575,264.38,16,0,6,90.47
18093,2017,LAWRENCE,175.6,144.6,17,19.127704918032787,286.45,23.71258064516129,184.89,20.564098360655738,83.44,13,0,8,72.3
18093,2018,LAWRENCE,192.1,175.6,18,22.378360655737705,269.11,23.703225806451613,49.940000000000005,22.661475409836065,307.35,17,0,11,100.91
18093,2019,LAWRENCE,129.9,192.1,19,19.815573770491802,396.7,24.530967741935484,74.64,22.639180327868853,114.83,21,0,7,124.49000000000001
18093,2020,LAWRENCE,183.4,129.9,20,18.91032786885246,208.92,24.828709677419354,179.37,20.533770491803278,144.75,25,0,8,79.14000000000004
18093,2021,LAWRENCE,192.4,183.4,21,19.18606557377049,228.62,23.629354838709677,154.34,22.204918032786885,225.70000000000002,11,0,8,63.68999999999999
18095,2001,MADISON,168.9,156.9,1,19.03065573770492,239.26,22.97193548387097,176.11,20.09229508196721,217.07,13,0,11,57.139999999999986
18095,2002,MADISON,121,168.9,2,18.4472131147541,224.18,24.76322580645161,57.01,21.901311475409837,191.99,23,0,9,74.08000000000001
18095,2003,MADISON,142.9,121,3,17.49590163934426,247.85999999999999,22.338064516129034,268.46000000000004,20.06,335.88,8,0,10,193.86
18095,2004,MADISON,172.8,142.9,4,19.685245901639345,283.68,21.82709677419355,96.31,19.895573770491804,111.5,8,0,7,92.37
18095,2005,MADISON,158.9,172.8,5,18.775245901639344,147.16,23.449354838709677,130.14,21.84950819672131,217.55,12,0,7,55.59
18095,2006,MADISON,163.2,158.9,6,17.935081967213115,280.71999999999997,24.02064516129032,101.31,19.845573770491804,210.91,15,0,7,63.58
18095,2007,MADISON,154.6,163.2,7,20.418688524590163,110.48,21.60290322580645,46.71,22.395573770491804,182.84,5,0,8,44.3
18095,2008,MADISON,173,154.6,8,18.101147540983607,352.27,22.678064516129034,127.58,20.5172131147541,108.16,11,0,16,89.75
18095,2009,MADISON,169,173,9,18.90967213114754,252.49,20.481612903225805,63.97,19.85,115.1,1,0,6,64.78
18095,2010,MADISON,168.4,169,10,20.242295081967214,385.54,24.23548387096774,104.27000000000001,21.58016393442623,72.17999999999999,18,0,9,87.160000000000025
18095,2011,MADISON,156.4,168.4,11,19.413442622950818,246.3,25.96677419354839,58.68,19.60983606557377,259.96999999999997,27,4.269999999999996,11,50.67
18095,2012,MADISON,119.9,156.4,12,20.64655737704918,122.53,26.299032258064518,64.43,19.571475409836065,269.61,27,12.280000000000001,12,55
18095,2013,MADISON,181.1,119.9,13,19.83704918032787,244.25,22.09032258064516,59.16,20.50672131147541,124.84,7,0,13,65.41
18095,2014,MADISON,196.4,181.1,14,19.53704918032787,281.4,20.065806451612904,58.940000000000005,19.692459016393443,227.16000000000003,1,0,11,94.13
18095,2015,MADISON,136.3,196.4,15,19.754590163934427,391.09000000000003,22.210645161290323,160.67000000000002,20.544754098360656,109.88000000000001,4,0,7,94.06
18095,2016,MADISON,181.1,136.3,16,19.04639344262295,220.62,23.321290322580644,79.39,22.584590163934426,292.09999999999997,14,0,11,56.66
18095,2017,MADISON,165.4,181.1,17,18.690983606557378,383.77000000000004,23.13225806451613,192.27,20.132131147540985,94.69,6,0,13,83.71000000000001
18095,2018,MADISON,205.1,165.4,18,22.06655737704918,207.21,23.070645161290322,104.14,22.0127868852459,297.75,12,0,6,77.88000000000001
18095,2019,MADISON,158.8,205.1,19,18.934426229508198,258.65,25.14548387096774,107.75,21.988196721311475,109.34,22,0,9,77.13
18095,2020,MADISON,204.7,158.8,20,18.79393442622951,243.16,24.514193548387098,121.33,20.348852459016392,86.52,18,0,9,76.42
18095,2021,MADISON,216.3,204.7,21,18.964590163934428,211.75,23.044193548387096,148.86,22.04655737704918,215.23,11,0,10,72.11000000000001
18097,2001,MARION,167.3,153.7,1,19.30918032786885,202.43,23.322580645161292,169.89,20.584754098360655,201.76,14,0,11,66.82
18097,2002,MARION,119.9,167.3,2,18.73983606557377,313.78000000000003,25.06967741935484,54.55,22.54311475409836,158.6,22,0,14,79.36000000000001
18097,2003,MARION,140.5,119.9,3,17.921475409836066,236.37,22.856774193548386,214.88,20.398524590163934,330.61,7,0,10,112.03
18097,2004,MARION,166.9,140.5,4,20.0727868852459,280.4,22.34225806451613,141.75,20.26360655737705,112.23,6,0,14,61.08
18097,2005,MARION,145.1,166.9,5,19.163770491803277,154.70000000000002,23.891290322580645,118.01,22.241803278688526,235.72,13,0,10,66.67
18097,2006,MARION,140,145.1,6,18.24049180327869,270.29,24.32483870967742,108.54,20.181147540983606,188.41,16,0,7,58.97999999999999
18097,2007,MARION,145.4,140,7,20.885245901639344,112.55,22.445483870967742,52.029999999999994,23.122295081967213,146.04,8,0,12,32.7
18097,2008,MARION,121,145.4,8,18.314262295081967,411.53999999999996,23.08483870967742,142.23000000000002,20.961967213114754,119.30999999999999,12,0,16,139.05999999999997
18097,2009,MARION,169,121,9,19.35311475409836,316.41,20.685806451612905,95.49,20.231803278688524,168.6,1,0,6,81.88
18097,2010,MARION,157.2,169,10,20.735081967213116,377.65999999999997,24.801935483870967,105.44,22.25655737704918,45.53,20,0,9,86.42000000000002
18097,2015,MARION,167.8,178.5,15,20.03360655737705,250.76,22.759677419354837,258.72,20.864590163934427,95.56,8,0,7,131.53999999999996
18097,2020,MARION,191.9,144.2,20,18.73950819672131,224.6,24.6858064516129,98.5,20.515901639344264,89.67,18,0,9,61.11
18097,2021,MARION,181.9,191.9,21,18.85934426229508,244.05,23.129354838709677,119.57,22.057540983606557,181.76,10,0,10,74.32000000000002
18099,2001,MARSHALL,151.3,131.6,1,17.821803278688524,207.44,21.934516129032257,123.63,19.298524590163932,192.49,12,0,9,60.879999999999995
18099,2002,MARSHALL,131.1,151.3,2,16.969016393442622,197.46,24.169032258064515,81.45,20.861967213114752,102.36,17,0,11,84.67
18099,2003,MARSHALL,144,131.1,3,16.382950819672132,214.78,21.630967741935486,180.46,19.505737704918033,200.62,6,0,6,120.70000000000002
18099,2004,MARSHALL,156.2,144,4,18.082131147540984,283.96,21.45967741935484,100.77,18.735573770491804,232.46,6,0,4,83.98000000000002
18099,2005,MARSHALL,149.9,156.2,5,18.187704918032786,99.93,23.315806451612904,113.06,21.091475409836065,196.34,18,0,10,42.24000000000001
18099,2006,MARSHALL,162.9,149.9,6,17.123934426229507,190.55,23.33225806451613,146.52,18.855081967213113,197.64000000000001,10,0,7,71.65
18099,2007,MARSHALL,155,162.9,7,19.553606557377048,124,21.57774193548387,118.78,21.017868852459017,279.57,8,0,8,57.30000000000001
18099,2008,MARSHALL,155,155,8,17.081475409836067,217.84,22.22451612903226,63.49,19.815409836065573,262.19,8,0,8,38.66000000000001
18099,2009,MARSHALL,155,155,9,17.928196721311476,190.44,19.654193548387095,60.489999999999995,19.14967213114754,157.78,0,0,5,71.21
18099,2010,MARSHALL,164.3,155,10,19.126393442622952,287.46,23.716129032258063,98.51,20.73327868852459,121.84,16,0,9,56.290000000000006
18099,2011,MARSHALL,157.9,164.3,11,18.490655737704916,267.63,24.795806451612904,107.14,18.979180327868853,191.84,21,2.6000000000000014,8,88.99
18099,2012,MARSHALL,97.8,157.9,12,19.808688524590163,98.42,25.946774193548386,96.06,18.972622950819673,168.09,23,16.89,12,43.459999999999994
18099,2013,MARSHALL,171,97.8,13,18.881803278688526,278.94,21.615483870967743,51.26,19.375737704918034,147.03,8,0,10,79.58000000000001
18099,2014,MARSHALL,183.3,171,14,18.64311475409836,254.42000000000002,19.798387096774192,44.06,19.14918032786885,267.2,1,0,7,76
18099,2015,MARSHALL,143.7,183.3,15,18.687540983606556,379.46999999999997,21.191290322580645,144.64000000000001,20.213770491803277,162.48,5,0,14,88.22999999999999
18099,2016,MARSHALL,169,143.7,16,17.95360655737705,203.21,22.833548387096773,84.69,21.749180327868853,308.45,14,0,13,45.1
18099,2017,MARSHALL,189.2,169,17,17.545409836065573,224.6,22.139032258064518,170.9,19.224918032786885,123.05,5,0,6,73.10999999999996
18099,2018,MARSHALL,175.6,189.2,18,20.531803278688525,232.82,22.839354838709678,78.89999999999999,21.20327868852459,201.7,10,0,10,68.85
18099,2019,MARSHALL,157.2,175.6,19,17.401967213114755,283.2,23.974516129032256,50.78,20.568524590163936,210.39000000000001,20,0,7,46.84
18099,2020,MARSHALL,175.5,157.2,20,18.05032786885246,176.99,24.106451612903225,65.36,19.560327868852458,123.7,17,0,16,76.9
18099,2021,MARSHALL,185.5,175.5,21,17.968360655737705,320.09000000000003,22.371612903225806,91.22,21.41262295081967,177.15,10,0,11,130.11
18101,2001,MARTIN,162.5,155.2,1,19.734098360655736,226.96,23.778387096774193,129.07,21.194426229508196,166.37,15,0,11,53.93000000000001
18101,2002,MARTIN,75.2,162.5,2,19.43672131147541,355.51,25.7,25.78,23.251803278688524,181.69,26,0.44999999999999574,13,110.55000000000001
18101,2003,MARTIN,151.7,75.2,3,18.23983606557377,294.88,23.53516129032258,152.10999999999999,21.255737704918033,169.22,13,0,15,87.61999999999999
18101,2004,MARTIN,162.3,151.7,4,20.794262295081968,322.3,22.56967741935484,183.91,20.475737704918032,111.9,9,0,14,123.69999999999999
18101,2005,MARTIN,155.1,162.3,5,19.298688524590165,187.89,24.045483870967743,111.52,23.093114754098362,249.96,20,0.39000000000000057,16,86.52999999999999
18101,2006,MARTIN,140.7,155.1,6,18.999344262295082,239.83,24.48548387096774,95.22,20.792295081967215,312.76,17,0,6,54.76000000000002
18101,2007,MARTIN,158.6,140.7,7,21.30983606557377,158.6,22.758709677419354,68.25,24.068852459016394,126.67,14,0,11,49.31999999999999
18101,2008,MARTIN,155,158.6,8,19.11885245901639,346.85,23.41483870967742,140.41,21.238524590163934,128.91,14,0,25,105.26
18101,2009,MARTIN,172,155,9,20.18901639344262,355.25,21.26,171.8,20.761967213114755,234.26,0,0,7,76.03000000000003
18101,2010,MARTIN,149.5,172,10,21.548852459016395,337.37,25.412903225806453,114.88,22.68655737704918,53.77,26,0,14,67.06
18101,2011,MARTIN,140.1,149.5,11,20.005245901639345,393.62,26.412258064516127,66.42999999999999,20.946065573770493,183.13,27,2.0500000000000043,7,108.28
18101,2012,MARTIN,53.1,140.1,12,21.3927868852459,72.01,27.782258064516128,65.13,20.874754098360654,275.54,30,47.910000000000004,10,37.5
18101,2015,MARTIN,149.4,188.5,15,20.679180327868853,336.29,23.99225806451613,105.72,21.222950819672132,97.86,15,0,11,124.15
18101,2016,MARTIN,160.7,149.4,16,20.02377049180328,228.98,24.61741935483871,182.81,23.415737704918033,260.35,17,0,6,102.01999999999998
18101,2021,MARTIN,208.2,190.6,21,19.902459016393443,218.75,24.11935483870968,154.88,22.724918032786885,265.89,17,0,7,64.59
18103,2001,MIAMI,154.8,137.7,1,18.627704918032787,225.33,22.566774193548387,135.3,19.78672131147541,200.85,13,0,8,54.76000000000002
18103,2002,MIAMI,116.2,154.8,2,17.775245901639344,179.81,24.614516129032257,82.36,21.601147540983607,148.05,22,0.020000000000003126,11,64.02000000000001
18103,2003,MIAMI,147.8,116.2,3,17.345737704918033,252.55,22.310645161290324,307.28000000000003,20.167540983606557,347.38,7,0,6,221.92000000000002
18103,2004,MIAMI,169,147.8,4,18.875737704918034,326.5,21.683870967741935,118.42,19.40983606557377,201.73,7,0,7,116.19999999999999
18103,2005,MIAMI,164.3,169,5,18.732131147540983,132.34,23.411612903225805,121.96,21.687704918032786,209.39000000000001,13,0,10,48.97
18103,2006,MIAMI,161.3,164.3,6,17.640819672131148,250.83,23.70709677419355,120.68,19.472131147540985,206.6,11,0,5,84.31000000000002
18103,2007,MIAMI,154.2,161.3,7,20.137868852459015,135.1,21.643225806451614,78.87,21.682950819672133,257.16,5,0,7,42.64999999999998
18103,2008,MIAMI,162,154.2,8,17.605081967213113,263.78000000000003,22.463225806451614,67.71,20.255409836065574,140.88,6,0,9,53.42999999999999
18103,2009,MIAMI,164,162,9,18.624426229508195,189.17,20.26483870967742,66.73,19.69672131147541,123.94999999999999,0,0,6,56.940000000000005
18103,2010,MIAMI,157.9,164,10,19.934426229508198,353.72,24.16225806451613,85.44,21.36377049180328,104.92999999999999,18,0,9,66.10000000000002
18103,2011,MIAMI,136.9,157.9,11,19.159344262295082,293.14,25.553548387096775,53.57,19.61377049180328,264.11,24,2.8899999999999935,8,87.09
18103,2012,MIAMI,126.8,136.9,12,20.312295081967214,79.86999999999999,26.036129032258064,78.81,19.46967213114754,207.69,25,12.980000000000011,6,38.61999999999999
18103,2013,MIAMI,174.7,126.8,13,19.49704918032787,256.17,22.089032258064517,79.88,19.977377049180326,135.82999999999998,8,0,9,81.45000000000002
18103,2014,MIAMI,176.5,174.7,14,19.297704918032785,224.61,20.126774193548385,46.89,19.547868852459015,229.32,1,0,11,72.92999999999999
18103,2015,MIAMI,138.6,176.5,15,19.42360655737705,403.63,22.051290322580645,111.55,20.863114754098362,131.29999999999998,5,0,7,106.12
18103,2016,MIAMI,167.2,138.6,16,18.598360655737704,206.81,23.36741935483871,82.38,22.397540983606557,220.19,15,0,13,44.44
18103,2017,MIAMI,171.1,167.2,17,18.213606557377048,308.45,22.91483870967742,168.91,19.821803278688524,107.77,4,0,12,72.4
18103,2018,MIAMI,191.4,171.1,18,21.310491803278687,208.4,23.10967741935484,89.89,21.69032786885246,272.28,12,0,5,88.11000000000001
18105,2001,MONROE,161.3,147.6,1,19.389016393442624,206.97,23.31935483870968,172.15,20.778196721311474,220.75,14,0,11,69.72999999999999
18105,2002,MONROE,98.4,161.3,2,18.981475409836065,363.40000000000003,24.98774193548387,58.84,22.66,172.49,22,0,14,104.75999999999999
18105,2003,MONROE,140.2,98.4,3,17.818032786885247,266.61,23.07677419354839,209.33,20.470819672131146,217.54,10,0,17,106.88999999999999
18105,2004,MONROE,141.6,140.2,4,20.43262295081967,306.33,22.380967741935486,171.04,20.200819672131146,110.74,8,0,13,101.7
18105,2005,MONROE,139.5,141.6,5,18.75016393442623,218.6,23.822903225806453,91.86,22.66377049180328,287.33,15,0,10,87.29
18105,2006,MONROE,136,139.5,6,18.299344262295083,285.79,23.954516129032257,100.57,20.372131147540983,236.28,15,0,7,60.25
18105,2007,MONROE,150.4,136,7,20.69311475409836,155.59,21.978709677419353,92.26,23.529672131147542,105.88,7,0,11,53.95
18105,2008,MONROE,143,150.4,8,18.235245901639345,441.3,22.91258064516129,146.63,20.867540983606556,98.14,12,0,16,144.76
18105,2009,MONROE,154,143,9,19.461311475409836,330.31,20.565806451612904,156.16,20.15770491803279,166.69,0,0,6,91.68999999999998
18105,2010,MONROE,138.6,154,10,20.762131147540984,369.03000000000003,24.68548387096774,70.21000000000001,22.27655737704918,35.86,19,0,15,81.18999999999997
18105,2011,MONROE,124.8,138.6,11,19.362786885245903,317.41,26.021612903225808,49.79,20.622459016393442,182.85999999999999,25,0.8200000000000003,9,74.62
18105,2012,MONROE,44.7,124.8,12,20.707049180327868,76.85,27.429354838709678,45.97,20.231639344262295,249.41,29,34.15999999999999,7,42.77
18105,2013,MONROE,185.5,44.7,13,19.800983606557377,261.87,22.246451612903225,97.67,20.868688524590166,105.16,9,0,13,74.31
18105,2014,MONROE,180.6,185.5,14,19.92950819672131,238.76,20.70741935483871,123.4,20.101967213114754,203.73,4,0,10,77.83999999999999
18105,2015,MONROE,158.8,180.6,15,19.935081967213115,279.2,22.869032258064514,142.69,20.812950819672132,113.77,10,0,11,94.49000000000001
18105,2016,MONROE,160.7,158.8,16,19.24344262295082,189.32,23.591290322580644,190.3,22.90672131147541,309.11,12,0,4,88.38999999999999
18105,2017,MONROE,156.4,160.7,17,18.842131147540982,282.13,23.59225806451613,132.78,20.598524590163933,56.8,10,0,8,87.68
18105,2018,MONROE,181.8,156.4,18,22.382950819672132,224.32999999999998,23.682903225806452,67.45,22.33688524590164,301.28000000000003,17,0,10,82.37
18105,2019,MONROE,134,181.8,19,19.254754098360657,327.89,24.384193548387096,96.05,22.325901639344263,124.76,20,0,9,123.06
18105,2020,MONROE,168.2,134,20,18.64672131147541,178.81,24.726451612903226,158.17,20.42377049180328,104.13,22,0,9,65.97
18105,2021,MONROE,182.8,168.2,21,18.77672131147541,295.07,23.326451612903227,142.38,22.084754098360655,173.52,10,0,12,107.25
18107,2001,MONTGOMERY,158.2,146.6,1,18.957213114754097,180.84,22.68161290322581,145.52,20.071475409836065,166.98,15,0,8,65.35999999999999
18107,2002,MONTGOMERY,151.1,158.2,2,18.417704918032786,310.78,24.45774193548387,90.84,21.31327868852459,207.23,21,0,10,85.45000000000002
18107,2003,MONTGOMERY,157.3,151.1,3,17.35327868852459,256.15,22.32032258064516,227.33,19.981639344262295,287.85,9,0,10,119.69
18107,2004,MONTGOMERY,176.3,157.3,4,19.459180327868854,301.74,21.643225806451614,113.71000000000001,19.623606557377048,114.03,3,0,7,82.75
18107,2005,MONTGOMERY,157.7,176.3,5,18.741639344262296,135.21,23.106129032258064,149.53,21.749016393442623,213.45000000000002,10,0,8,65.43
18107,2006,MONTGOMERY,166.9,157.7,6,17.898688524590163,269.94,23.718709677419355,131.45,19.47016393442623,225.32,12,0,7,66.46000000000001
18107,2007,MONTGOMERY,171.4,166.9,7,20.485081967213116,129.28,21.156774193548387,68.44999999999999,22.43245901639344,149.3,2,0,7,43.3
18107,2008,MONTGOMERY,172,171.4,8,17.86377049180328,359.69,22.256774193548388,159.15,20.025081967213115,130.82,7,0,16,124.24000000000001
18107,2009,MONTGOMERY,192,172,9,19.00360655737705,271.37,19.941612903225806,107.63,19.5027868852459,125.69,0,0,6,89.63999999999999
18107,2010,MONTGOMERY,172.5,192,10,20.402295081967214,381.26,23.990967741935485,120.03,21.483606557377048,89.85,15,0,9,84.30999999999997
18107,2011,MONTGOMERY,166.7,172.5,11,19.342131147540982,226.34,25.330645161290324,61.97,19.78967213114754,177.91,21,1.0600000000000023,16,63.80000000000001
18107,2012,MONTGOMERY,104.5,166.7,12,20.718032786885246,106.82,26.462258064516128,20.95,19.564590163934426,334.07,29,19.650000000000013,7,45.65
18107,2013,MONTGOMERY,195.9,104.5,13,19.508032786885245,207.84,21.691935483870967,70.17999999999999,20.361803278688523,114.41,7,0,17,61.39
18107,2014,MONTGOMERY,205.3,195.9,14,19.50688524590164,198.31,19.581290322580646,82.06,19.409344262295082,192.46,0,0,7,49.82
18107,2015,MONTGOMERY,176.5,205.3,15,19.642131147540983,336.58,22.011935483870968,238.85999999999999,20.523114754098362,112.32000000000001,4,0,7,122.74000000000001
18107,2016,MONTGOMERY,200,176.5,16,18.93639344262295,214.52,22.749354838709678,141.12,22.034590163934425,203.41,9,0,14,66.96999999999997
18107,2017,MONTGOMERY,200,200,17,18.522950819672133,296.91,22.991935483870968,183.6,20.12950819672131,94.97,8,0,10,87.46000000000001
18107,2020,MONTGOMERY,205,190.4,20,18.49590163934426,211.52,24.149354838709677,151.81,19.968524590163934,75.83,16,0,10,67.40999999999997
18107,2021,MONTGOMERY,217.9,205,21,18.68360655737705,201.87,22.52064516129032,144.65,21.893934426229507,137.09,11,0,8,64.13999999999999
18109,2001,MORGAN,163.4,157.1,1,19.192295081967213,198.57999999999998,23.239677419354837,135.87,20.646229508196722,203.02,14,0,11,60.31999999999999
18109,2002,MORGAN,119.2,163.4,2,18.855901639344264,342.9,24.908709677419356,55.59,22.57918032786885,151.46,21,0,14,96.2
18109,2003,MORGAN,139.3,119.2,3,17.764754098360655,232.26,22.87483870967742,230.21,20.41688524590164,280.72,8,0,10,118.43000000000004
18109,2004,MORGAN,169.2,139.3,4,20.1955737704918,288.11,22.203225806451613,146.82,20.119016393442624,112.58,5,0,13,76.56
18109,2005,MORGAN,150.8,169.2,5,18.79606557377049,206.91,23.837741935483873,110.22,22.5027868852459,260.53,12,0,10,71.85
18109,2006,MORGAN,153,150.8,6,18.224262295081967,287.67,23.85516129032258,120.13,20.298196721311474,186.01,12,0,7,64.72000000000003
18109,2007,MORGAN,154.2,153,7,20.644262295081965,127.1,22.143548387096775,69.88,23.062131147540985,139.13,7,0,9,42.54
18109,2008,MORGAN,134,154.2,8,18.078688524590163,456.82,22.773225806451613,162.10999999999999,20.799180327868854,102.05,12,0,16,180.79
18109,2009,MORGAN,175,134,9,19.375573770491805,319.01,20.429032258064517,138.17,20.128852459016393,153.98,0,0,6,87.02999999999999
18109,2010,MORGAN,143.2,175,10,20.664918032786886,358.01,24.55258064516129,81.29,22.11032786885246,32.99,18,0,9,82.69000000000003
18109,2011,MORGAN,113.2,143.2,11,19.343114754098362,310.64,26.07483870967742,29.110000000000003,20.527540983606556,171.34,25,1.3700000000000045,16,74.25999999999996
18109,2012,MORGAN,42.3,113.2,12,20.721803278688526,79.62,27.51225806451613,22.11,20.02983606557377,264.13,30,28.889999999999993,7,46.370000000000005
18109,2013,MORGAN,179.8,42.3,13,19.72016393442623,230.19,22.15967741935484,91.21,20.833934426229508,117.4,7,0,21,54.480000000000004
18109,2014,MORGAN,197,179.8,14,19.685245901639345,258.03000000000003,20.395806451612902,95.42,20.01950819672131,186.07,1,0,8,65.85
18109,2015,MORGAN,155.4,197,15,19.934262295081968,275.64,22.77032258064516,188.87,20.70622950819672,93.17999999999999,6,0,11,93.35000000000002
18109,2016,MORGAN,166,155.4,16,19.200327868852458,201.59,23.549032258064518,161.05,22.79672131147541,270.79,12,0,8,69.35
18109,2017,MORGAN,168.8,166,17,18.73704918032787,289.25,23.578709677419354,176.74,20.573442622950818,62.269999999999996,8,0,10,93.63
18109,2018,MORGAN,197,168.8,18,22.364754098360656,200.71,23.656451612903226,78.64999999999999,22.27688524590164,287.21,15,0,6,70.7
18109,2021,MORGAN,195.7,188,21,18.80262295081967,281.82,23.188709677419354,155.15,22.142295081967212,182.91,10,0,11,95.87
18111,2001,NEWTON,160.9,140.2,1,18.841475409836065,185.05,22.903870967741934,113.94,19.768196721311476,168.1,17,0,8,63.13000000000001
18111,2002,NEWTON,155.2,160.9,2,18.025901639344262,213.49,24.581290322580646,109.49,20.879016393442623,170.58,20,0.3299999999999983,8,87.55
18111,2003,NEWTON,147.8,155.2,3,17.032459016393442,230.81,22.431290322580644,297.14,20.160655737704918,187.43,9,0,11,147.57
18111,2004,NEWTON,179.4,147.8,4,18.92672131147541,308.51,21.89774193548387,77.23,19.266557377049182,268.82,7,0,7,120.53999999999999
18111,2005,NEWTON,157.9,179.4,5,19.095901639344262,78.04,23.676129032258064,108.58,21.862459016393444,190.09,16,0,11,38.48000000000002
18111,2006,NEWTON,163,157.9,6,18.038032786885246,192.94,23.998709677419356,148.10999999999999,19.748688524590165,223.28,14,0,7,59.39999999999999
18111,2007,NEWTON,179.6,163,7,20.28737704918033,149.71,21.52032258064516,92.57,22.01065573770492,198.53,5,0,7,57.16999999999999
18111,2008,NEWTON,185,179.6,8,17.83344262295082,232.03,22.54935483870968,77.33,20.00049180327869,295.27,8,0,8,65.42000000000002
18111,2009,NEWTON,182,185,9,18.681147540983606,243.69,20.245483870967742,72.36,19.431311475409835,103.28999999999999,0,0,8,97.43
